filename,width,height,class,xmin,ymin,xmax,ymax
5152a73eea6c7a2e_jpg.rf.95135663397d6e0efb0edc571ac29beb.jpg,240,240,Car,5,98,240,171
f2463ddabfffc04f_jpg.rf.962486a6ef9cb773a273bb01a13b106d.jpg,240,240,Car,8,93,233,218
f2463ddabfffc04f_jpg.rf.962486a6ef9cb773a273bb01a13b106d.jpg,240,240,Car,75,27,139,72
a0b5db178759f6ca_jpg.rf.928f17899c20faf8807fa6828f394594.jpg,240,240,Motorcycle,125,130,167,239
bd83b1913c6b7453_jpg.rf.943f8f8db0654d2387125c400ad79bb6.jpg,240,240,Bus,109,88,185,158
bd83b1913c6b7453_jpg.rf.943f8f8db0654d2387125c400ad79bb6.jpg,240,240,Bus,177,108,193,139
bd83b1913c6b7453_jpg.rf.943f8f8db0654d2387125c400ad79bb6.jpg,240,240,Bus,193,106,208,139
bd83b1913c6b7453_jpg.rf.943f8f8db0654d2387125c400ad79bb6.jpg,240,240,Bus,207,62,240,197
image_0478_jpg.rf.9498ba81a4e1edcc33e264fd34786c84.jpg,240,240,Car,63,58,179,175
image_0478_jpg.rf.9498ba81a4e1edcc33e264fd34786c84.jpg,240,240,Car,47,60,67,80
image_0478_jpg.rf.9498ba81a4e1edcc33e264fd34786c84.jpg,240,240,Car,28,63,51,85
image_0478_jpg.rf.9498ba81a4e1edcc33e264fd34786c84.jpg,240,240,Car,63,66,80,83
b26314890a9cc3a8_jpg.rf.93d0a5a0c7f94d21059f76345356e46f.jpg,240,240,Car,79,59,112,86
b26314890a9cc3a8_jpg.rf.93d0a5a0c7f94d21059f76345356e46f.jpg,240,240,Car,81,69,104,145
b26314890a9cc3a8_jpg.rf.93d0a5a0c7f94d21059f76345356e46f.jpg,240,240,Car,125,68,155,107
b26314890a9cc3a8_jpg.rf.93d0a5a0c7f94d21059f76345356e46f.jpg,240,240,Car,182,60,202,95
b26314890a9cc3a8_jpg.rf.93d0a5a0c7f94d21059f76345356e46f.jpg,240,240,Car,202,55,227,87
b26314890a9cc3a8_jpg.rf.93d0a5a0c7f94d21059f76345356e46f.jpg,240,240,Car,206,69,240,121
b26314890a9cc3a8_jpg.rf.93d0a5a0c7f94d21059f76345356e46f.jpg,240,240,Car,214,76,240,167
b26314890a9cc3a8_jpg.rf.93d0a5a0c7f94d21059f76345356e46f.jpg,240,240,Car,232,62,240,74
b26314890a9cc3a8_jpg.rf.93d0a5a0c7f94d21059f76345356e46f.jpg,240,240,Car,234,58,240,69
image_0468_jpg.rf.96a03bc32d29ab375c30e37af6b3f2d5.jpg,240,240,Car,83,65,171,158
image_0468_jpg.rf.96a03bc32d29ab375c30e37af6b3f2d5.jpg,240,240,Truck,85,46,108,80
image_0468_jpg.rf.96a03bc32d29ab375c30e37af6b3f2d5.jpg,240,240,Car,167,61,181,78
image_0468_jpg.rf.96a03bc32d29ab375c30e37af6b3f2d5.jpg,240,240,Car,67,64,87,82
00e0422e47cdbeb7_jpg.rf.97905c86e21f5c26ae1ce01710b51f6f.jpg,240,240,Ambulance,41,44,197,209
1f133e6ee29e99d0_jpg.rf.9b29f99430035458d453292d9b7c5025.jpg,240,240,Ambulance,73,0,197,167
d0fa518d2d1f9de2_jpg.rf.9062f7f2d1ae803010756f8bbd69ad67.jpg,240,240,Ambulance,0,87,48,142
d0fa518d2d1f9de2_jpg.rf.9062f7f2d1ae803010756f8bbd69ad67.jpg,240,240,Ambulance,2,17,195,237
8d96556cdec8743f_jpg.rf.90b0018197b798cc1512b8384be2dc14.jpg,240,240,Car,0,19,234,236
54b9aac8bf5e1a20_jpg.rf.93eeb873247bf6dca90f70a3e764df62.jpg,240,240,Motorcycle,94,129,226,237
e9817cc6def5f246_jpg.rf.9964cda954a7ba195035210e2eb92d13.jpg,240,240,Car,39,98,195,193
e9817cc6def5f246_jpg.rf.9964cda954a7ba195035210e2eb92d13.jpg,240,240,Car,196,165,233,217
e9817cc6def5f246_jpg.rf.9964cda954a7ba195035210e2eb92d13.jpg,240,240,Car,196,106,236,148
9876c285fe7bc3a0_jpg.rf.9a364208d133550f0c0dab5742059bc1.jpg,240,240,Ambulance,26,10,209,240
567af04eef831f07_jpg.rf.9adb86d39ffad6e9d71993fe4247dd15.jpg,240,240,Car,0,142,239,239
b76ccf04540bc757_jpg.rf.955ae0b75247ca37ffd40643f1ed869e.jpg,240,240,Motorcycle,83,27,231,240
da73fa913610a8af_jpg.rf.9d83e87b842c17ce9ed634ec95814450.jpg,240,240,Motorcycle,11,54,215,227
d79e499c711c6b69_jpg.rf.9b55f72c8696449c47394a0c5ab7dc2e.jpg,240,240,Car,75,113,129,152
d79e499c711c6b69_jpg.rf.9b55f72c8696449c47394a0c5ab7dc2e.jpg,240,240,Car,15,148,76,189
d79e499c711c6b69_jpg.rf.9b55f72c8696449c47394a0c5ab7dc2e.jpg,240,240,Car,107,130,166,183
d79e499c711c6b69_jpg.rf.9b55f72c8696449c47394a0c5ab7dc2e.jpg,240,240,Car,119,68,146,88
d79e499c711c6b69_jpg.rf.9b55f72c8696449c47394a0c5ab7dc2e.jpg,240,240,Car,132,97,176,126
d79e499c711c6b69_jpg.rf.9b55f72c8696449c47394a0c5ab7dc2e.jpg,240,240,Car,174,91,195,106
d79e499c711c6b69_jpg.rf.9b55f72c8696449c47394a0c5ab7dc2e.jpg,240,240,Car,188,103,201,117
0c5138e15c71f741_jpg.rf.99637946426f6209a46b4a419d0c10b4.jpg,240,240,Ambulance,28,29,231,211
0c5138e15c71f741_jpg.rf.99637946426f6209a46b4a419d0c10b4.jpg,240,240,Ambulance,228,109,239,199
578e78c69be76ff9_jpg.rf.9dd19e08da5a006f3a19a5c7fa1386c7.jpg,240,240,Truck,11,27,156,189
578e78c69be76ff9_jpg.rf.9dd19e08da5a006f3a19a5c7fa1386c7.jpg,240,240,Car,0,104,4,127
578e78c69be76ff9_jpg.rf.9dd19e08da5a006f3a19a5c7fa1386c7.jpg,240,240,Car,2,99,12,136
81ef85dffa49536c_jpg.rf.9a82c478a7bd7205e16f728ba7777a1e.jpg,240,240,Bus,76,44,170,165
81ef85dffa49536c_jpg.rf.9a82c478a7bd7205e16f728ba7777a1e.jpg,240,240,Car,182,95,224,129
f46ff82400cf2c40_jpg.rf.9c44cf909de0e30d418c2f263deb2672.jpg,240,240,Ambulance,25,60,219,211
3281f85bb3265523_jpg.rf.9defc46ee8b55964d43e9db283e4eaeb.jpg,240,240,Car,0,38,95,151
3281f85bb3265523_jpg.rf.9defc46ee8b55964d43e9db283e4eaeb.jpg,240,240,Car,12,26,215,238
3281f85bb3265523_jpg.rf.9defc46ee8b55964d43e9db283e4eaeb.jpg,240,240,Car,196,39,240,62
3c60f9c54565c925_jpg.rf.a048edbbb9c473b0358931674919a027.jpg,240,240,Car,106,93,212,150
image_0493_jpg.rf.a41959a67dc9e413616283b1a6d67898.jpg,240,240,Car,101,71,198,153
image_0493_jpg.rf.a41959a67dc9e413616283b1a6d67898.jpg,240,240,Car,143,56,159,71
image_0493_jpg.rf.a41959a67dc9e413616283b1a6d67898.jpg,240,240,Car,18,56,48,81
image_0493_jpg.rf.a41959a67dc9e413616283b1a6d67898.jpg,240,240,Truck,43,52,99,99
image_0516_jpg.rf.96be33963e85d2294c270add58ca5c87.jpg,240,240,Car,71,67,174,187
image_0516_jpg.rf.96be33963e85d2294c270add58ca5c87.jpg,240,240,Bus,50,43,89,75
image_0516_jpg.rf.96be33963e85d2294c270add58ca5c87.jpg,240,240,Bus,87,48,107,76
image_0516_jpg.rf.96be33963e85d2294c270add58ca5c87.jpg,240,240,Car,31,64,81,109
e0911bf7f6fa1c50_jpg.rf.9f68c5efd560bc31c5406d7066690d73.jpg,240,240,Ambulance,36,136,156,223
ef09acf9d1b77550_jpg.rf.a78e97a860f78a55fe88397d5d254359.jpg,240,240,Car,29,135,164,220
621edf1632f6f63c_jpg.rf.a05b9651cf268f57d6ade1dc786aa44c.jpg,240,240,Car,0,161,45,219
621edf1632f6f63c_jpg.rf.a05b9651cf268f57d6ade1dc786aa44c.jpg,240,240,Car,227,142,233,154
621edf1632f6f63c_jpg.rf.a05b9651cf268f57d6ade1dc786aa44c.jpg,240,240,Car,230,142,236,156
621edf1632f6f63c_jpg.rf.a05b9651cf268f57d6ade1dc786aa44c.jpg,240,240,Car,234,145,240,164
3429c6851095a4c3_jpg.rf.a708404140984d2ae0314f6d7deac132.jpg,240,240,Car,127,192,236,233
3429c6851095a4c3_jpg.rf.a708404140984d2ae0314f6d7deac132.jpg,240,240,Car,0,169,72,190
3429c6851095a4c3_jpg.rf.a708404140984d2ae0314f6d7deac132.jpg,240,240,Car,53,165,91,185
6a04d25b58fe0a27_jpg.rf.a69c44c571fcd5657c6c19a70ed1f91f.jpg,240,240,Car,17,78,229,214
2d8f99d3e1b461fe_jpg.rf.a77d918547c8d7c4f31854bfb9920784.jpg,240,240,Car,4,55,239,196
2d8f99d3e1b461fe_jpg.rf.a77d918547c8d7c4f31854bfb9920784.jpg,240,240,Car,165,42,240,98
b813acfbebfda35b_jpg.rf.a2f301228580efc93aea83dc93ad0577.jpg,240,240,Car,0,42,20,117
b813acfbebfda35b_jpg.rf.a2f301228580efc93aea83dc93ad0577.jpg,240,240,Car,10,44,41,86
b813acfbebfda35b_jpg.rf.a2f301228580efc93aea83dc93ad0577.jpg,240,240,Car,214,61,238,144
b813acfbebfda35b_jpg.rf.a2f301228580efc93aea83dc93ad0577.jpg,240,240,Car,231,52,239,70
3848f783b1a99a6e_jpg.rf.a9139094aede27fcadeaad1d6ef1631e.jpg,240,240,Ambulance,27,52,218,192
0ba56949c8eb973e_jpg.rf.a6dd02a7d9d7111c28b785e0aa84d1cf.jpg,240,240,Motorcycle,61,39,195,145
9fdf0bf1160fca8e_jpg.rf.a917261f335ca573820aa48c1b8744d0.jpg,240,240,Motorcycle,83,124,176,198
0ebb654be1697247_jpg.rf.9da9cc0498f85ea8990cc4d68a4cfa7e.jpg,240,240,Ambulance,58,70,169,153
86300d7134e22a54_jpg.rf.a8cd2d3989375e49fb2a9129a842a1fc.jpg,240,240,Truck,15,59,149,115
86300d7134e22a54_jpg.rf.a8cd2d3989375e49fb2a9129a842a1fc.jpg,240,240,Car,0,82,20,110
86300d7134e22a54_jpg.rf.a8cd2d3989375e49fb2a9129a842a1fc.jpg,240,240,Car,167,85,198,116
86300d7134e22a54_jpg.rf.a8cd2d3989375e49fb2a9129a842a1fc.jpg,240,240,Car,141,89,166,116
463a6c0582a8ef59_jpg.rf.a6b76bc38ab7538bc0c551aacaea8feb.jpg,240,240,Ambulance,31,167,152,226
fd063bf2b2c9def1_jpg.rf.a7c574ba3c2045e15d719453b1ac4aac.jpg,240,240,Truck,116,69,239,164
fd063bf2b2c9def1_jpg.rf.a7c574ba3c2045e15d719453b1ac4aac.jpg,240,240,Motorcycle,26,137,108,238
fd063bf2b2c9def1_jpg.rf.a7c574ba3c2045e15d719453b1ac4aac.jpg,240,240,Motorcycle,131,135,217,239
09fd3f0199f2be7e_jpg.rf.9fd409a14088743c346d8d9fc39e2efa.jpg,240,240,Motorcycle,175,147,205,231
958efc095c686ef6_jpg.rf.a95f091dd745e7ec5a8f4c9645e1de0d.jpg,240,240,Car,21,77,231,201
30c34450257afce3_jpg.rf.a8acbf517ff7e40110eb1df10cd3705a.jpg,240,240,Car,17,83,228,208
b792b9170353420e_jpg.rf.ae9115a154693c4edb614e8f35394897.jpg,240,240,Car,95,101,103,108
b792b9170353420e_jpg.rf.ae9115a154693c4edb614e8f35394897.jpg,240,240,Car,112,92,208,196
4caf1ee77638a3fd_jpg.rf.acfdfec248f727eddbc11a8c65701738.jpg,240,240,Motorcycle,101,85,171,171
2313abe44eba9354_jpg.rf.a722c5f3548dafb4a927a00f26ca3807.jpg,240,240,Truck,3,145,29,174
5361b369f7a7d183_jpg.rf.ae99ae8e4ea53acd7c9bacbfa1cd9a3d.jpg,240,240,Car,0,58,9,100
5361b369f7a7d183_jpg.rf.ae99ae8e4ea53acd7c9bacbfa1cd9a3d.jpg,240,240,Car,0,48,20,63
5361b369f7a7d183_jpg.rf.ae99ae8e4ea53acd7c9bacbfa1cd9a3d.jpg,240,240,Car,12,54,219,201
5361b369f7a7d183_jpg.rf.ae99ae8e4ea53acd7c9bacbfa1cd9a3d.jpg,240,240,Car,49,34,70,61
5361b369f7a7d183_jpg.rf.ae99ae8e4ea53acd7c9bacbfa1cd9a3d.jpg,240,240,Car,67,5,235,119
5361b369f7a7d183_jpg.rf.ae99ae8e4ea53acd7c9bacbfa1cd9a3d.jpg,240,240,Car,191,35,239,94
fd30ab5d0338b876_jpg.rf.a9ae4db9404121d46a2a280e50420d95.jpg,240,240,Ambulance,17,36,209,211
da3a592ffd3c4e23_jpg.rf.b198f8a25fece3cbd560d7c3c21c03a7.jpg,240,240,Car,0,67,101,146
e3b441115c18fca3_jpg.rf.ae591e6da8efb485ecfcc22a7af42d1e.jpg,240,240,Truck,94,24,179,78
7b1c58ed404a2ca1_jpg.rf.ad9f39baacb7b642b8d98606f19f3493.jpg,240,240,Car,33,143,87,177
7b1c58ed404a2ca1_jpg.rf.ad9f39baacb7b642b8d98606f19f3493.jpg,240,240,Car,0,136,11,162
7b1c58ed404a2ca1_jpg.rf.ad9f39baacb7b642b8d98606f19f3493.jpg,240,240,Car,3,135,52,173
bacb74ab77c5eccf_jpg.rf.b1a8d9282c08053dcb14466f7e1d21d9.jpg,240,240,Car,28,104,104,174
bacb74ab77c5eccf_jpg.rf.b1a8d9282c08053dcb14466f7e1d21d9.jpg,240,240,Car,0,105,19,138
image_0515_jpg.rf.a8e1e6ffccf651abe29fb8eb985ea64d.jpg,240,240,Car,66,73,182,184
image_0515_jpg.rf.a8e1e6ffccf651abe29fb8eb985ea64d.jpg,240,240,Bus,88,45,109,75
image_0515_jpg.rf.a8e1e6ffccf651abe29fb8eb985ea64d.jpg,240,240,Bus,51,41,93,80
c350281af5ea9607_jpg.rf.aaa479bf0072be52111b7709188e26b1.jpg,240,240,Bus,0,0,193,239
8426440240c36e50_jpg.rf.ad0a465738f1bb74693e937025464f11.jpg,240,240,Ambulance,60,51,212,169
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,0,156,19,239
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,0,83,84,146
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,106,81,118,97
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,134,75,172,132
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,149,112,239,239
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,187,76,195,96
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,201,73,240,116
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,209,68,213,76
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,217,70,221,74
0013d97a44c586c0_jpg.rf.b307370d8577df5dfc6baee7a5d5b415.jpg,240,240,Car,218,65,222,69
c645a919dfb54b94_jpg.rf.b201ef24e09aefec3ace8ef54cfc2f51.jpg,240,240,Car,40,52,183,193
5d2ed108b18d3897_jpg.rf.b6dc4472d7d12d480492813d00b69d1f.jpg,240,240,Car,198,70,240,126
5d2ed108b18d3897_jpg.rf.b6dc4472d7d12d480492813d00b69d1f.jpg,240,240,Car,0,51,239,239
image_0520_jpg.rf.aaec7326d466dd915f09385fb488049b.jpg,240,240,Car,63,63,200,204
image_0520_jpg.rf.aaec7326d466dd915f09385fb488049b.jpg,240,240,Car,29,56,56,76
image_0520_jpg.rf.aaec7326d466dd915f09385fb488049b.jpg,240,240,Car,73,59,93,76
image_0520_jpg.rf.aaec7326d466dd915f09385fb488049b.jpg,240,240,Car,209,62,239,98
d25391d708f337ce_jpg.rf.b21718ddd0430cab6f5d8b755829b7fc.jpg,240,240,Bus,184,151,228,182
d25391d708f337ce_jpg.rf.b21718ddd0430cab6f5d8b755829b7fc.jpg,240,240,Car,29,169,37,177
d25391d708f337ce_jpg.rf.b21718ddd0430cab6f5d8b755829b7fc.jpg,240,240,Car,34,170,48,178
d25391d708f337ce_jpg.rf.b21718ddd0430cab6f5d8b755829b7fc.jpg,240,240,Car,12,166,30,182
2bc6989e7421dc9d_jpg.rf.b1d5ce91703dd7409f90023520ca102f.jpg,240,240,Car,30,18,238,191
a17495d2be501298_jpg.rf.b14efbb2caf9636f78abb5683941aac3.jpg,240,240,Car,0,152,10,167
a17495d2be501298_jpg.rf.b14efbb2caf9636f78abb5683941aac3.jpg,240,240,Car,9,152,20,162
a17495d2be501298_jpg.rf.b14efbb2caf9636f78abb5683941aac3.jpg,240,240,Car,19,148,35,166
a17495d2be501298_jpg.rf.b14efbb2caf9636f78abb5683941aac3.jpg,240,240,Car,206,156,239,196
402d1470aa6c1962_jpg.rf.ade0fc16368668ce62b0205bd42e2c44.jpg,240,240,Truck,2,31,233,230
3ba18e96c29ab06e_jpg.rf.bbd3185c79149d873bd35e967665b0fa.jpg,240,240,Motorcycle,3,0,206,239
3ba18e96c29ab06e_jpg.rf.bbd3185c79149d873bd35e967665b0fa.jpg,240,240,Motorcycle,157,1,239,75
image_0485_jpg.rf.b5dec1012029dbce2b3520bdec638ac4.jpg,240,240,Car,66,67,190,191
image_0485_jpg.rf.b5dec1012029dbce2b3520bdec638ac4.jpg,240,240,Car,82,62,98,79
image_0485_jpg.rf.b5dec1012029dbce2b3520bdec638ac4.jpg,240,240,Car,167,63,180,78
image_0485_jpg.rf.b5dec1012029dbce2b3520bdec638ac4.jpg,240,240,Truck,188,50,239,141
0c50d905a9db3118_jpg.rf.b38c48236ca4eb111ef43446b1bb8f83.jpg,240,240,Truck,40,114,93,173
image_0482_jpg.rf.b9e9558d5aa2eacfdba37cd649c9de62.jpg,240,240,Car,56,54,163,146
image_0482_jpg.rf.b9e9558d5aa2eacfdba37cd649c9de62.jpg,240,240,Truck,144,51,162,75
image_0482_jpg.rf.b9e9558d5aa2eacfdba37cd649c9de62.jpg,240,240,Car,164,58,178,74
image_0482_jpg.rf.b9e9558d5aa2eacfdba37cd649c9de62.jpg,240,240,Car,26,57,51,81
image_0482_jpg.rf.b9e9558d5aa2eacfdba37cd649c9de62.jpg,240,240,Car,1,59,29,86
image_0482_jpg.rf.b9e9558d5aa2eacfdba37cd649c9de62.jpg,240,240,Car,185,60,209,88
image_0482_jpg.rf.b9e9558d5aa2eacfdba37cd649c9de62.jpg,240,240,Car,207,61,239,97
82d83aabe4bbc7f5_jpg.rf.b76d96040eb9c148583292bf7c678d7a.jpg,240,240,Car,56,81,232,230
302b0d606203f3d2_jpg.rf.addbdd09e6d891b62d7bd4ab0e55b370.jpg,240,240,Bus,0,108,17,138
302b0d606203f3d2_jpg.rf.addbdd09e6d891b62d7bd4ab0e55b370.jpg,240,240,Bus,36,20,209,196
013476982d77e380_jpg.rf.b9774bd137cd187a6cb7c5129666cb78.jpg,240,240,Car,212,121,239,148
013476982d77e380_jpg.rf.b9774bd137cd187a6cb7c5129666cb78.jpg,240,240,Car,195,128,215,137
58e253c5a17f2ca8_jpg.rf.b2241a55b8feb0ac27f56a30541bd777.jpg,240,240,Car,0,16,61,87
58e253c5a17f2ca8_jpg.rf.b2241a55b8feb0ac27f56a30541bd777.jpg,240,240,Car,0,17,173,178
58e253c5a17f2ca8_jpg.rf.b2241a55b8feb0ac27f56a30541bd777.jpg,240,240,Car,35,6,81,30
58e253c5a17f2ca8_jpg.rf.b2241a55b8feb0ac27f56a30541bd777.jpg,240,240,Car,118,37,159,64
58e253c5a17f2ca8_jpg.rf.b2241a55b8feb0ac27f56a30541bd777.jpg,240,240,Car,161,27,228,87
58e253c5a17f2ca8_jpg.rf.b2241a55b8feb0ac27f56a30541bd777.jpg,240,240,Car,228,49,240,84
b5e9086cb2179adc_jpg.rf.bc95a8e1cdc5fd8b7f1e36fa9521e9f4.jpg,240,240,Truck,1,52,226,217
d33bb0d6aa206686_jpg.rf.b797c8dcd320df65c2101d8fbe2e27f8.jpg,240,240,Car,134,202,141,209
d33bb0d6aa206686_jpg.rf.b797c8dcd320df65c2101d8fbe2e27f8.jpg,240,240,Car,136,202,150,215
d33bb0d6aa206686_jpg.rf.b797c8dcd320df65c2101d8fbe2e27f8.jpg,240,240,Car,179,196,210,225
c7ba731691765c73_jpg.rf.bfcc04a1240b7281c975b01aee9f1f14.jpg,240,240,Bus,12,91,51,113
c7ba731691765c73_jpg.rf.bfcc04a1240b7281c975b01aee9f1f14.jpg,240,240,Bus,60,83,89,114
00aaf0a0a9ee7e71_jpg.rf.c4f182a7c8d75421e13e4ec7a13919ac.jpg,240,240,Truck,11,0,216,228
4a132f56869e2ade_jpg.rf.ba63674dab63932d2b4b6031306d8d4f.jpg,240,240,Motorcycle,80,0,240,158
4a132f56869e2ade_jpg.rf.ba63674dab63932d2b4b6031306d8d4f.jpg,240,240,Motorcycle,4,44,240,234
5dc06abba45063b5_jpg.rf.bed7c03c0e75be4afd955a70692fe281.jpg,240,240,Truck,36,65,197,206
5dc06abba45063b5_jpg.rf.bed7c03c0e75be4afd955a70692fe281.jpg,240,240,Car,211,142,240,174
d33229162d822801_jpg.rf.c5f3457f1f4048e92219862e99a48afa.jpg,240,240,Car,83,87,207,192
d33229162d822801_jpg.rf.c5f3457f1f4048e92219862e99a48afa.jpg,240,240,Car,0,89,17,110
d33229162d822801_jpg.rf.c5f3457f1f4048e92219862e99a48afa.jpg,240,240,Car,15,91,32,109
d33229162d822801_jpg.rf.c5f3457f1f4048e92219862e99a48afa.jpg,240,240,Car,28,92,46,109
d33229162d822801_jpg.rf.c5f3457f1f4048e92219862e99a48afa.jpg,240,240,Car,35,94,56,107
3967e7c4900084d6_jpg.rf.c5409450428f86caffa23873f63f5b95.jpg,240,240,Bus,60,44,170,209
533ecb00afb6eb50_jpg.rf.c05ef83a867c354db4bb76d847ddfeff.jpg,240,240,Car,0,26,239,239
533ecb00afb6eb50_jpg.rf.c05ef83a867c354db4bb76d847ddfeff.jpg,240,240,Car,152,0,181,26
4c40c429a5a070e8_jpg.rf.c54478169b0325dbfe10ab63e3777507.jpg,240,240,Car,12,108,234,206
0dc6d85a2ba0a534_jpg.rf.c11e7ad4b9669dbdea22352774d0d98c.jpg,240,240,Motorcycle,3,46,228,229
fd30ab5d0338b876_jpg.rf.b65d7014f7c174812a98e6e96740aa62.jpg,240,240,Ambulance,17,36,209,211
57876987d6d7944a_jpg.rf.c6f4953a462c3664882ddda3b89b21c4.jpg,240,240,Bus,1,76,35,188
57876987d6d7944a_jpg.rf.c6f4953a462c3664882ddda3b89b21c4.jpg,240,240,Bus,9,43,112,202
57876987d6d7944a_jpg.rf.c6f4953a462c3664882ddda3b89b21c4.jpg,240,240,Bus,108,16,240,219
08c8b73e0c2e296e_jpg.rf.c7ac357f6ae6885df949ffd21330a576.jpg,240,240,Bus,64,52,174,186
08c8b73e0c2e296e_jpg.rf.c7ac357f6ae6885df949ffd21330a576.jpg,240,240,Bus,130,78,212,172
08c8b73e0c2e296e_jpg.rf.c7ac357f6ae6885df949ffd21330a576.jpg,240,240,Car,43,137,65,159
0b35c604f8a87bd0_jpg.rf.c968c8119c495627216932ec8b1e982a.jpg,240,240,Ambulance,0,26,84,164
0b35c604f8a87bd0_jpg.rf.c968c8119c495627216932ec8b1e982a.jpg,240,240,Ambulance,1,33,20,75
0b35c604f8a87bd0_jpg.rf.c968c8119c495627216932ec8b1e982a.jpg,240,240,Ambulance,29,10,194,209
53b558dba2201be2_jpg.rf.c7c8f0ed46bb1add53c4b6d5ee8b4411.jpg,240,240,Car,0,52,86,125
53b558dba2201be2_jpg.rf.c7c8f0ed46bb1add53c4b6d5ee8b4411.jpg,240,240,Car,23,56,229,174
53b558dba2201be2_jpg.rf.c7c8f0ed46bb1add53c4b6d5ee8b4411.jpg,240,240,Car,228,113,240,160
cd06bf3b8dc15646_jpg.rf.ca9860e7afc13ad29af29b778639af90.jpg,240,240,Ambulance,82,70,161,150
b52533fcc735c023_jpg.rf.c86695a3021a239166a3418c45ccbf0d.jpg,240,240,Ambulance,28,49,208,216
image_0457_jpg.rf.cc0e5765dc9ce2962ad997b8d26ee67b.jpg,240,240,Car,107,68,180,148
image_0457_jpg.rf.cc0e5765dc9ce2962ad997b8d26ee67b.jpg,240,240,Bus,0,20,70,107
image_0457_jpg.rf.cc0e5765dc9ce2962ad997b8d26ee67b.jpg,240,240,Truck,110,55,125,76
image_0457_jpg.rf.cc0e5765dc9ce2962ad997b8d26ee67b.jpg,240,240,Car,79,62,106,89
image_0457_jpg.rf.cc0e5765dc9ce2962ad997b8d26ee67b.jpg,240,240,Car,218,65,239,99
b0c53f5874d27590_jpg.rf.c3120505ef326c5a3c90db7b07db89a5.jpg,240,240,Car,0,96,24,133
0777838554ecb1eb_jpg.rf.cbb4e6d938ce120c452c4f61d5e841c0.jpg,240,240,Car,141,47,186,72
0777838554ecb1eb_jpg.rf.cbb4e6d938ce120c452c4f61d5e841c0.jpg,240,240,Car,0,52,56,110
0777838554ecb1eb_jpg.rf.cbb4e6d938ce120c452c4f61d5e841c0.jpg,240,240,Car,2,42,38,54
0777838554ecb1eb_jpg.rf.cbb4e6d938ce120c452c4f61d5e841c0.jpg,240,240,Car,27,49,66,65
0777838554ecb1eb_jpg.rf.cbb4e6d938ce120c452c4f61d5e841c0.jpg,240,240,Car,209,53,239,76
8ee800b43a4797d5_jpg.rf.cd5926a486c1aab25aed0fb6d9bbc290.jpg,240,240,Motorcycle,103,105,170,204
3434d3efad0adef5_jpg.rf.d0aef10d54bef3ddeab4de04bcbdeb3d.jpg,240,240,Motorcycle,0,0,65,35
3434d3efad0adef5_jpg.rf.d0aef10d54bef3ddeab4de04bcbdeb3d.jpg,240,240,Motorcycle,0,0,155,134
3434d3efad0adef5_jpg.rf.d0aef10d54bef3ddeab4de04bcbdeb3d.jpg,240,240,Motorcycle,63,0,116,27
3434d3efad0adef5_jpg.rf.d0aef10d54bef3ddeab4de04bcbdeb3d.jpg,240,240,Motorcycle,152,0,238,53
3434d3efad0adef5_jpg.rf.d0aef10d54bef3ddeab4de04bcbdeb3d.jpg,240,240,Motorcycle,167,161,239,239
image_0510_jpg.rf.cf11c5692ba44132cabc3a4eff5e9a5b.jpg,240,240,Car,108,68,190,148
image_0510_jpg.rf.cf11c5692ba44132cabc3a4eff5e9a5b.jpg,240,240,Car,93,63,106,78
image_0510_jpg.rf.cf11c5692ba44132cabc3a4eff5e9a5b.jpg,240,240,Car,30,68,66,97
image_0472_jpg.rf.b84d4ec81c41fe124f25e216f1ba019b.jpg,240,240,Car,70,69,170,171
image_0472_jpg.rf.b84d4ec81c41fe124f25e216f1ba019b.jpg,240,240,Car,59,56,111,83
image_0472_jpg.rf.b84d4ec81c41fe124f25e216f1ba019b.jpg,240,240,Truck,123,51,210,88
image_0472_jpg.rf.b84d4ec81c41fe124f25e216f1ba019b.jpg,240,240,Car,15,59,47,87
43f9dfb36618117e_jpg.rf.c44df720d243c38510c3e0fbbea2e00b.jpg,240,240,Car,129,24,208,218
6ff911eff6b2b445_jpg.rf.cdb8fb886a903afaf9c33efc0c2abeae.jpg,240,240,Bus,0,6,239,239
dc8bd5855688ad54_jpg.rf.d126b8e6ac8d045d37e74e0af3f8f213.jpg,240,240,Car,3,119,92,155
dc8bd5855688ad54_jpg.rf.d126b8e6ac8d045d37e74e0af3f8f213.jpg,240,240,Car,148,118,236,156
